DATE,YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,TMEAN,RH,WIND_SPEED,WIND_DIRECTION
12/16/1995,1995,12,16,10.7,28.6,23.6,26.1,85,2,320
12/17/1995,1995,12,17,0,28.8,24.2,26.5,79,3,360
12/18/1995,1995,12,18,0,30.8,24,27.4,69,3,20
12/19/1995,1995,12,19,1.3,28.5,24.4,26.5,78,3,20
12/20/1995,1995,12,20,0,30,24.8,27.4,69,3,20
12/21/1995,1995,12,21,1.8,30.1,24.6,27.4,68,4,360
12/22/1995,1995,12,22,17.8,25.5,23.2,24.4,94,2,360
12/23/1995,1995,12,23,37.4,25.4,23.3,24.4,95,2,320
12/24/1995,1995,12,24,0,31.2,23.5,27.4,80,2,360
12/25/1995,1995,12,25,13.2,29.2,22.3,25.8,90,3,340
12/26/1995,1995,12,26,0,27.8,23.6,25.7,77,3,360
12/27/1995,1995,12,27,0,27.2,22.3,24.8,70,4,20
12/28/1995,1995,12,28,0,27.2,20.8,24,64,4,20
12/29/1995,1995,12,29,0,28.3,20,24.2,70,3,360
12/30/1995,1995,12,30,0,26.9,19.5,23.2,71,2,270
12/31/1995,1995,12,31,0,26.4,21,23.7,71,2,360
1/1/1996,1996,1,1,0,26.6,20.7,23.7,78,2,270
1/2/1996,1996,1,2,0,26.8,19.7,23.3,74,3,270
1/3/1996,1996,1,3,0,27,21.6,24.3,78,2,90
1/4/1996,1996,1,4,0,27.8,20.1,24,69,2,90
1/5/1996,1996,1,5,0,27.2,20,23.6,70,3,200
1/6/1996,1996,1,6,0,28.5,20.5,24.5,68,3,270
1/7/1996,1996,1,7,0,28.8,21.7,25.3,71,2,290
1/8/1996,1996,1,8,0,29.1,22.5,25.8,71,3,360
1/9/1996,1996,1,9,0,28.5,20.9,24.7,62,3,90
1/10/1996,1996,1,10,0,28.1,21.8,25,73,3,360
1/11/1996,1996,1,11,0,27.8,19.8,23.8,73,3,250
1/12/1996,1996,1,12,0,27.3,19.8,23.6,77,2,220
1/13/1996,1996,1,13,0,28.2,20.5,24.4,70,3,200
1/14/1996,1996,1,14,0,28.8,22,25.4,76,2,290
1/15/1996,1996,1,15,0,29.8,23.6,26.7,76,2,200
1/16/1996,1996,1,16,1.4,28,23.9,26,90,2,340
1/17/1996,1996,1,17,0,31.4,23,27.2,70,3,50
1/18/1996,1996,1,18,0,31.2,21.6,26.4,71,3,250
1/19/1996,1996,1,19,0,31,24.2,27.6,69,3,360
1/20/1996,1996,1,20,0.6,29.8,23.9,26.9,74,2,40
1/21/1996,1996,1,21,0,29.8,23.4,26.6,73,2,90
1/22/1996,1996,1,22,0,30.3,22.2,26.3,75,2,270
1/23/1996,1996,1,23,0,29.2,22.7,26,75,3,220
1/24/1996,1996,1,24,0,29.2,23,26.1,74,2,250
1/25/1996,1996,1,25,0,30.4,24.2,27.3,73,2,320
1/26/1996,1996,1,26,0,30.4,22.8,26.6,71,2,220
1/27/1996,1996,1,27,0,29.6,22.9,26.3,80,2,320
1/28/1996,1996,1,28,0,29.6,23.8,26.7,79,2,270
1/29/1996,1996,1,29,4.6,27.9,22.3,25.1,87,2,360
1/30/1996,1996,1,30,0,29.7,22,25.9,70,3,90
1/31/1996,1996,1,31,0,32.1,22,27.1,65,3,90
2/1/1996,1996,2,1,0,30.6,23.2,26.9,68,2,70
2/2/1996,1996,2,2,0,29.8,20.5,25.2,68,3,360
2/3/1996,1996,2,3,0,28.3,17.8,23.1,58,3,20
2/4/1996,1996,2,4,0,27.6,18.2,22.9,66,3,40
2/5/1996,1996,2,5,0,28.1,20.4,24.3,70,2,20
2/6/1996,1996,2,6,0,28.9,22,25.5,63,3,320
2/7/1996,1996,2,7,0,30.2,21,25.6,67,3,40
2/8/1996,1996,2,8,0,28.8,23,25.9,71,3,240
2/9/1996,1996,2,9,0,28.8,25,26.9,73,3,360
2/10/1996,1996,2,10,0,30.2,23.6,26.9,58,4,20
2/11/1996,1996,2,11,0,26.7,18,22.4,76,2,270
2/12/1996,1996,2,12,0,28.1,20.8,24.5,73,2,270
2/13/1996,1996,2,13,0,30.8,23.5,27.2,80,3,40
2/14/1996,1996,2,14,0,32.4,25.2,28.8,76,2,140
2/15/1996,1996,2,15,0,33,25.8,29.4,72,3,180
2/16/1996,1996,2,16,0,31.2,24,27.6,71,3,220
2/17/1996,1996,2,17,0,30,23.2,26.6,72,3,40
2/18/1996,1996,2,18,0,32.8,23.1,28,68,3,70
2/19/1996,1996,2,19,0,28.9,22.8,25.9,69,2,60
2/20/1996,1996,2,20,0,29.7,23.5,26.6,61,3,360
2/21/1996,1996,2,21,0,29.2,21.3,25.3,64,3,40
2/22/1996,1996,2,22,0,30.6,22.8,26.7,64,2,110
2/23/1996,1996,2,23,0,29.5,20.5,25,69,3,160
2/24/1996,1996,2,24,0,28.5,20,24.3,64,3,290
2/25/1996,1996,2,25,0,29.6,20.8,25.2,74,3,250
2/26/1996,1996,2,26,0,29.8,22.4,26.1,71,3,320
2/27/1996,1996,2,27,0,29.9,22.3,26.1,70,3,40
2/28/1996,1996,2,28,0,29.7,23.6,26.7,73,2,220
2/29/1996,1996,2,29,0,29.8,24.8,27.3,66,2,180
3/1/1996,1996,3,1,4.9,26.4,20.8,23.6,74,3,360
3/2/1996,1996,3,2,0,29.8,25,27.4,64,3,360
3/3/1996,1996,3,3,0,30.4,23,26.7,65,3,40
3/4/1996,1996,3,4,0,30,24.6,27.3,67,3,200
3/5/1996,1996,3,5,0,29.7,21.4,25.5,68,2,200
3/6/1996,1996,3,6,0,30.4,23.8,27.1,67,2,120
3/7/1996,1996,3,7,0,31.6,25.8,28.7,69,4,270
3/8/1996,1996,3,8,0,32.4,21.5,27,66,4,140
3/9/1996,1996,3,9,0,32.3,21.8,27,67,4,140
3/10/1996,1996,3,10,0,30.6,24.7,27.7,71,3,140
3/11/1996,1996,3,11,0,30.2,24,27.1,74,2,120
3/12/1996,1996,3,12,0,32,24.7,28.4,65,4,110
3/13/1996,1996,3,13,0,31.9,24.8,28.4,64,3,110
3/14/1996,1996,3,14,0,33.2,25.5,29.4,60,4,90
3/15/1996,1996,3,15,0,33.9,24.2,29.1,66,4,110
3/16/1996,1996,3,16,0,33.9,27,30.5,71,5,140
3/17/1996,1996,3,17,0,34.1,25.3,29.7,74,4,140
3/18/1996,1996,3,18,0,34.2,26.4,30.3,75,3,140
3/19/1996,1996,3,19,0,34.1,27.1,30.6,69,3,160
3/20/1996,1996,3,20,0,33.2,24.9,29,66,3,140
3/21/1996,1996,3,21,0,32.8,26,29.4,63,3,140
3/22/1996,1996,3,22,0,31.4,24,27.7,74,3,90
3/23/1996,1996,3,23,0,35,24.8,29.9,58,4,40
3/24/1996,1996,3,24,0,34,25.5,29.8,55,3,40
3/25/1996,1996,3,25,0,33.5,24.7,29.1,59,3,290
3/26/1996,1996,3,26,0,33.2,25.7,29.5,56,4,30
3/27/1996,1996,3,27,0,33.6,26.5,30.1,54,4,70
3/28/1996,1996,3,28,0,30.8,25.5,28.2,66,2,60
3/29/1996,1996,3,29,0,32.3,25.2,28.8,68,4,270
3/30/1996,1996,3,30,0,33.6,25,29.3,66,3,140
3/31/1996,1996,3,31,0,34,27.5,30.8,71,3,250
4/1/1996,1996,4,1,0,31.6,26.8,29.2,76,4,250
4/2/1996,1996,4,2,4.8,32.2,24,28.1,75,3,180
4/3/1996,1996,4,3,2,28.6,24,26.3,82,2,90
4/4/1996,1996,4,4,0.5,30.6,25,27.8,73,3,70
4/5/1996,1996,4,5,0,31.9,25.4,28.6,65,3,90
4/6/1996,1996,4,6,0,31,24.9,28,76,2,360
4/7/1996,1996,4,7,0,31.5,25.7,28.6,67,4,40
4/8/1996,1996,4,8,0.3,30,26.5,28.3,80,3,290
4/9/1996,1996,4,9,1,31,25.1,28,77,3,180
4/10/1996,1996,4,10,0,31.6,26.5,29,74,3,180
4/11/1996,1996,4,11,15.5,30.3,25.2,27.8,86,3,240
4/12/1996,1996,4,12,0,30.6,25.4,28,75,3,360
4/13/1996,1996,4,13,5,29,25,27,89,2,180
4/14/1996,1996,4,14,1.1,29.3,23.8,26.6,81,3,220
4/15/1996,1996,4,15,0,33.3,26.4,29.8,70,3,140
4/16/1996,1996,4,16,0,34.3,27.4,30.8,72,3,200
4/17/1996,1996,4,17,0,34.8,25.7,30.3,71,4,140
4/18/1996,1996,4,18,0,33.6,26,29.8,60,4,140
4/19/1996,1996,4,19,0,33.9,25.4,29.7,62,3,160
4/20/1996,1996,4,20,0.4,33.8,28.3,31,74,2,270
4/21/1996,1996,4,21,0,34,26,30,70,2,250
4/22/1996,1996,4,22,0,32.4,25.5,29,75,3,270
4/23/1996,1996,4,23,0,32.1,26.4,29.3,74,3,90
4/24/1996,1996,4,24,0,31.3,26.3,28.8,75,2,270
4/25/1996,1996,4,25,0,31.5,26,28.8,69,2,40
4/26/1996,1996,4,26,0,31.8,26.2,29,61,3,270
4/27/1996,1996,4,27,0,32.2,27,29.6,63,3,270
4/28/1996,1996,4,28,0,33.4,26,29.7,66,3,220
4/29/1996,1996,4,29,0,34.5,27,30.8,66,3,120
4/30/1996,1996,4,30,0,34.4,28,31.2,68,3,140
5/1/1996,1996,5,1,0,35.4,28.5,32,65,3,140
5/2/1996,1996,5,2,0,36.2,27.4,31.8,63,3,90
5/3/1996,1996,5,3,0,34.6,25.3,30,64,4,140
5/4/1996,1996,5,4,0,34.1,26.8,30.5,64,3,270
5/5/1996,1996,5,5,0,32.8,27,29.9,74,3,200
5/6/1996,1996,5,6,0,35.1,28,31.6,70,4,220
5/7/1996,1996,5,7,0,32.5,28.5,30.5,77,4,200
5/8/1996,1996,5,8,0,32.5,27,29.8,73,4,200
5/9/1996,1996,5,9,0,32.2,28.5,30.4,78,4,200
5/10/1996,1996,5,10,1,32.9,27.2,30.1,76,3,200
5/11/1996,1996,5,11,3,34.1,26,30.1,72,4,200
5/12/1996,1996,5,12,1,31.6,27,29.3,77,3,160
5/13/1996,1996,5,13,12.6,32.6,25.8,29.2,86,3,250
5/14/1996,1996,5,14,0,32.9,28,30.5,74,4,270
5/15/1996,1996,5,15,8,33.4,27.8,30.6,76,3,220
5/16/1996,1996,5,16,40.2,32.1,24.8,28.5,79,4,220
5/17/1996,1996,5,17,8.6,31.7,26.7,29.2,83,3,200
5/18/1996,1996,5,18,1.8,31.3,26.5,28.9,82,4,200
5/19/1996,1996,5,19,11.4,30.6,24.5,27.5,83,3,250
5/20/1996,1996,5,20,0,31.8,27.5,29.7,80,3,140
5/21/1996,1996,5,21,0.7,32.8,26.8,29.8,84,4,240
5/22/1996,1996,5,22,2.6,31.6,27,29.3,83,6,200
5/23/1996,1996,5,23,0,30,27,28.5,82,4,180
5/24/1996,1996,5,24,0,31.4,27.5,29.5,83,4,220
5/25/1996,1996,5,25,0,32.4,27.4,29.9,82,3,270
5/26/1996,1996,5,26,5,33,25.3,29.2,80,4,200
5/27/1996,1996,5,27,2.4,32,25.6,28.8,82,2,140
5/28/1996,1996,5,28,62.4,31.5,23.4,27.5,88,4,340
5/29/1996,1996,5,29,0,34.2,27.5,30.9,70,2,160
5/30/1996,1996,5,30,0,34.2,27.8,31,71,3,90
5/31/1996,1996,5,31,12,34.4,27.2,30.8,70,3,90
6/1/1996,1996,6,1,0.4,34.6,27.1,30.9,70,3,110
6/2/1996,1996,6,2,0,34.6,27.8,31.2,72,3,270
6/3/1996,1996,6,3,0,35,27.8,31.4,68,2,120
6/4/1996,1996,6,4,29,34.2,26.2,30.2,78,4,270
6/5/1996,1996,6,5,0,32.8,27.2,30,76,2,270
6/6/1996,1996,6,6,26.5,32.5,26,29.3,84,2,270
6/7/1996,1996,6,7,0,33.2,28,30.6,67,3,340
6/8/1996,1996,6,8,1.4,34.8,27.5,31.1,67,4,70
6/9/1996,1996,6,9,0,34.6,27.2,30.9,68,3,90
6/10/1996,1996,6,10,24.2,32.9,25.3,29.1,74,2,250
6/11/1996,1996,6,11,6.8,31.8,25.8,28.8,83,2,160
6/12/1996,1996,6,12,4.8,30.6,25.6,28.1,76,3,140
6/13/1996,1996,6,13,0,32.8,26.5,29.6,72,4,140
6/14/1996,1996,6,14,0,34.4,27.8,31.1,72,4,110
6/15/1996,1996,6,15,1.2,32.7,26.8,29.8,78,3,90
6/16/1996,1996,6,16,0,34,28,31,72,4,70
6/17/1996,1996,6,17,0,35.6,27.5,31.6,58,4,140
6/18/1996,1996,6,18,6.4,28.7,25.8,27.3,85,2,140
6/19/1996,1996,6,19,0,31.6,27,29.3,76,3,220
6/20/1996,1996,6,20,3.6,32,25,28.5,82,4,200
6/21/1996,1996,6,21,4,31.6,25.4,28.5,80,2,160
6/22/1996,1996,6,22,0,31,27.6,29.3,79,3,200
6/23/1996,1996,6,23,0,32.4,27,29.7,75,3,250
6/24/1996,1996,6,24,0.4,33.2,26.5,29.9,75,3,20
6/25/1996,1996,6,25,41,30.3,23.8,27.1,81,2,140
6/26/1996,1996,6,26,0,31,26,28.5,76,3,250
6/27/1996,1996,6,27,0,33.5,27.5,30.5,69,3,140
6/28/1996,1996,6,28,0,33.3,27.6,30.5,69,2,90
6/29/1996,1996,6,29,0.2,32,26.7,29.4,74,3,340
6/30/1996,1996,6,30,6.3,31.6,24.5,28,78,3,290
7/1/1996,1996,7,1,0,32.2,26.8,29.5,82,2,60
7/2/1996,1996,7,2,0,32.4,27,29.7,75,3,90
7/3/1996,1996,7,3,0,32.7,26.8,29.8,71,2,70
7/4/1996,1996,7,4,0,32,27,29.5,75,2,90
7/5/1996,1996,7,5,0,31.4,27.2,29.3,74,3,270
7/6/1996,1996,7,6,11,32.7,25.4,29,76,3,180
7/7/1996,1996,7,7,0,32.9,27.2,30.1,79,3,270
7/8/1996,1996,7,8,13.4,33,24.6,28.8,82,3,270
7/9/1996,1996,7,9,0,32.5,26.8,29.7,77,4,200
7/10/1996,1996,7,10,0.5,33.4,27,30.2,74,3,240
7/11/1996,1996,7,11,0,32.8,27.2,30,77,3,200
7/12/1996,1996,7,12,0,35.2,27,31.1,68,4,120
7/13/1996,1996,7,13,0,32.6,26.8,29.7,74,3,360
7/14/1996,1996,7,14,12.2,32.5,26.4,29.5,86,3,220
7/15/1996,1996,7,15,1.2,31.8,25.9,28.9,76,3,290
7/16/1996,1996,7,16,3.4,31.5,25,28.3,81,4,200
7/17/1996,1996,7,17,2.4,30.3,25.8,28.1,88,4,200
7/18/1996,1996,7,18,0.2,31.6,25.8,28.7,82,3,240
7/19/1996,1996,7,19,3.2,32.1,26.4,29.3,84,3,180
7/20/1996,1996,7,20,54.4,31.4,24.3,27.9,87,4,160
7/21/1996,1996,7,21,0.4,30.8,25.6,28.2,83,4,180
7/22/1996,1996,7,22,2.7,30.8,25.8,28.3,77,3,220
7/23/1996,1996,7,23,4,31,26.8,28.9,84,4,220
7/24/1996,1996,7,24,50.3,28.7,25.2,27,93,6,220
7/25/1996,1996,7,25,68.6,27,24.8,25.9,93,7,220
7/26/1996,1996,7,26,51.6,28,24.6,26.3,95,4,180
7/27/1996,1996,7,27,5.4,30.5,26.6,28.5,88,5,200
7/28/1996,1996,7,28,55.3,29.4,24.5,27,96,3,180
7/29/1996,1996,7,29,41,26.9,24.4,25.6,95,4,220
7/30/1996,1996,7,30,23.1,28.1,25.3,26.7,91,5,200
7/31/1996,1996,7,31,9.4,30,27.1,28.5,84,6,220
8/1/1996,1996,8,1,34.5,30.2,26.2,28.2,87,7,220
8/2/1996,1996,8,2,66.2,29.6,26.8,28.2,89,3,220
8/3/1996,1996,8,3,14.2,28.8,25.8,27.3,87,3,180
8/4/1996,1996,8,4,22,28.2,24.4,26.3,89,3,200
8/5/1996,1996,8,5,0,31.2,26.2,28.7,76,3,250
8/6/1996,1996,8,6,0,31.8,27.5,29.7,73,4,220
8/7/1996,1996,8,7,0,31.6,27.8,29.7,77,3,220
8/8/1996,1996,8,8,6.2,31,25.8,28.4,79,4,220
8/9/1996,1996,8,9,1.8,31.7,27.2,29.5,78,4,270
8/10/1996,1996,8,10,1,30.8,27.1,29,80,5,180
8/11/1996,1996,8,11,6.4,30.6,25.2,27.9,83,6,250
8/12/1996,1996,8,12,27,30.2,25,27.6,80,5,250
8/13/1996,1996,8,13,43.8,30.8,23.7,27.3,88,5,220
8/14/1996,1996,8,14,0,31.2,25.8,28.5,80,2,270
8/15/1996,1996,8,15,9.4,31,23.8,27.4,86,2,360
8/16/1996,1996,8,16,0,31,26.2,28.6,82,2,200
8/17/1996,1996,8,17,0,32.8,27.5,30.1,74,3,270
8/18/1996,1996,8,18,16.8,30,24.8,27.4,85,2,270
8/19/1996,1996,8,19,0.2,31.2,26.8,29,79,3,250
8/20/1996,1996,8,20,0.8,30.2,25.2,27.7,82,3,180
8/21/1996,1996,8,21,0,33.8,25.7,29.8,74,3,140
8/22/1996,1996,8,22,1,30.8,27,28.9,79,2,250
8/23/1996,1996,8,23,0,31.2,26.8,29,79,3,200
8/24/1996,1996,8,24,1.2,31.3,26.4,28.9,76,3,110
8/25/1996,1996,8,25,0,33.2,27.4,30.3,71,2,250
8/26/1996,1996,8,26,0,32.5,27.2,29.9,75,2,270
8/27/1996,1996,8,27,0,32,27,29.5,76,3,270
8/28/1996,1996,8,28,0,33.6,27,30.3,77,3,270
8/29/1996,1996,8,29,5,32.8,26.5,29.6,77,3,240
8/30/1996,1996,8,30,0,32.2,26,29.1,76,2,340
8/31/1996,1996,8,31,0,32.5,27.8,30.2,76,3,340
9/1/1996,1996,9,1,7.6,30.8,26,28.4,86,3,220
9/2/1996,1996,9,2,45.8,32.8,24.8,28.8,79,2,270
9/3/1996,1996,9,3,0,30.5,26.5,28.5,76,2,340
9/4/1996,1996,9,4,22.2,31,24.8,27.9,79,2,20
9/5/1996,1996,9,5,3.6,31.7,25.8,28.8,78,3,70
9/6/1996,1996,9,6,0,30.2,26.8,28.5,83,2,160
9/7/1996,1996,9,7,8,31.9,25,28.5,73,4,200
9/8/1996,1996,9,8,0,32.5,26.8,29.7,81,3,200
9/9/1996,1996,9,9,11.9,31.5,24.3,27.9,86,3,250
9/10/1996,1996,9,10,1.8,27.2,24.8,26,90,2,360
9/11/1996,1996,9,11,13.2,31.5,25,28.3,93,2,140
9/12/1996,1996,9,12,23.5,31.3,24.8,28.1,87,3,270
9/13/1996,1996,9,13,0.8,28.2,25.9,27,89,3,200
9/14/1996,1996,9,14,3.6,29.2,26,27.6,87,3,270
9/15/1996,1996,9,15,0.8,30.2,27.7,29,82,5,250
9/16/1996,1996,9,16,73.4,29.2,25,27.1,88,4,220
9/17/1996,1996,9,17,105.4,30.2,24.5,27.4,88,5,220
9/18/1996,1996,9,18,31.8,30.4,25.4,27.9,90,4,200
9/19/1996,1996,9,19,16.9,30,26.3,28.2,85,5,240
9/20/1996,1996,9,20,30.4,29.2,24.6,26.9,92,4,200
9/21/1996,1996,9,21,0,30.8,26.6,28.7,81,3,340
9/22/1996,1996,9,22,1,30.2,25.2,27.7,84,3,220
9/23/1996,1996,9,23,16.2,31.2,26,28.6,84,3,290
9/24/1996,1996,9,24,16.2,30.5,24.6,27.5,84,3,20
9/25/1996,1996,9,25,44,31.5,24.6,28,82,2,320
9/26/1996,1996,9,26,0,31.7,26.2,29,82,3,200
9/27/1996,1996,9,27,0,31,28,29.5,80,5,200
9/28/1996,1996,9,28,0.5,31.3,26.8,29.1,80,5,200
9/29/1996,1996,9,29,5,30.3,25.4,27.9,84,4,200
9/30/1996,1996,9,30,0.2,29.4,27,28.2,83,3,160
10/1/1996,1996,10,1,0,32.1,27.3,29.7,79,3,200
10/2/1996,1996,10,2,0,31.9,27.4,29.6,79,3,200
10/3/1996,1996,10,3,0,32.4,27,29.7,72,3,200
10/4/1996,1996,10,4,0,32.2,27.2,29.7,73,3,270
10/5/1996,1996,10,5,0,32,27.1,29.5,72,3,220
10/6/1996,1996,10,6,0,33.8,26.2,30,71,4,140
10/7/1996,1996,10,7,0,33.1,26.2,29.7,69,3,90
10/8/1996,1996,10,8,0.8,32.6,27,29.8,71,3,220
10/9/1996,1996,10,9,5.6,30.6,25.8,28.2,73,2,270
10/10/1996,1996,10,10,0,33,26.4,29.7,66,3,20
10/11/1996,1996,10,11,0.2,31.7,27.2,29.5,75,3,320
10/12/1996,1996,10,12,0,32.8,27.4,30.1,73,4,220
10/13/1996,1996,10,13,0,33.6,27.4,30.5,77,2,180
10/14/1996,1996,10,14,0,33.1,27.2,30.2,78,3,200
10/15/1996,1996,10,15,0,32.7,25.8,29.3,78,3,200
10/16/1996,1996,10,16,0,31.2,26.5,28.9,79,2,140
10/17/1996,1996,10,17,0,31.6,27.4,29.5,79,3,250
10/18/1996,1996,10,18,0,31,27.5,29.3,83,3,200
10/19/1996,1996,10,19,0,33.6,26.9,30.3,73,4,140
10/20/1996,1996,10,20,0,31.5,27,29.3,77,3,270
10/21/1996,1996,10,21,0,33.5,27.3,30.4,72,3,140
10/22/1996,1996,10,22,13.2,31.3,26,28.7,78,2,270
10/23/1996,1996,10,23,0,30.2,25.8,28,81,2,270
10/24/1996,1996,10,24,2.2,31.3,25.1,28.2,82,2,90
10/25/1996,1996,10,25,3,30.7,26.3,28.5,80,2,160
10/26/1996,1996,10,26,0.6,31,26.4,28.7,75,2,340
10/27/1996,1996,10,27,0,29.8,25.8,27.8,80,2,360
10/28/1996,1996,10,28,1.6,30.1,25.6,27.9,83,2,90
10/29/1996,1996,10,29,4,29.5,25.6,27.5,89,2,360
10/30/1996,1996,10,30,15.6,28.2,24.4,26.3,94,2,40
10/31/1996,1996,10,31,7.2,29.8,24.7,27.3,90,2,360
11/1/1996,1996,11,1,3.6,32.3,25.3,28.8,77,4,110
11/2/1996,1996,11,2,6,33.4,25.5,29.5,71,3,90
11/3/1996,1996,11,3,23.8,30.2,24,27.1,90,3,270
11/4/1996,1996,11,4,1.9,31.6,24,27.8,74,3,20
11/5/1996,1996,11,5,3.2,29,25,27,76,3,360
11/6/1996,1996,11,6,36.2,32,23.2,27.6,80,3,360
11/7/1996,1996,11,7,1.8,27.8,24.4,26.1,88,2,360
11/8/1996,1996,11,8,6.8,30.3,26.1,28.2,85,3,140
11/9/1996,1996,11,9,2.6,31.6,26,28.8,76,4,160
11/10/1996,1996,11,10,0,29.2,27,28.1,81,5,220
11/11/1996,1996,11,11,0,30.3,26.8,28.6,75,6,250
11/12/1996,1996,11,12,0.4,30.8,26,28.4,77,4,200
11/13/1996,1996,11,13,0,30.9,25,28,76,3,220
11/14/1996,1996,11,14,0,32.2,25.4,28.8,68,3,140
11/15/1996,1996,11,15,0.4,31.3,26,28.7,76,2,90
11/16/1996,1996,11,16,0,31.1,26.4,28.8,77,2,320
11/17/1996,1996,11,17,6.4,31,25.8,28.4,78,3,220
11/18/1996,1996,11,18,3.4,32.7,25.4,29,67,3,40
11/19/1996,1996,11,19,4,30.3,25,27.7,87,3,90
11/20/1996,1996,11,20,0,28.2,25.2,26.7,84,2,300
11/21/1996,1996,11,21,2.8,30.6,26,28.3,78,2,360
11/22/1996,1996,11,22,0,31.5,26,28.8,71,3,40
11/23/1996,1996,11,23,0.2,30.2,25.5,27.9,76,3,340
11/24/1996,1996,11,24,4,27.6,24.5,26,87,2,360
11/25/1996,1996,11,25,2.2,30.5,25.8,28.2,81,2,70
11/26/1996,1996,11,26,28.6,30.5,24,27.3,83,3,360
11/27/1996,1996,11,27,1,26.4,24,25.2,88,2,360
11/28/1996,1996,11,28,8,26.4,24.2,25.3,92,2,360
11/29/1996,1996,11,29,2.8,27,24.6,25.8,91,2,140
11/30/1996,1996,11,30,0,30.6,25.8,28.2,70,3,360
12/1/1996,1996,12,1,0,29.4,26.3,27.9,68,3,340
12/2/1996,1996,12,2,0,29.7,25.4,27.5,70,3,360
12/3/1996,1996,12,3,0,30.2,26,28.1,73,3,20
12/4/1996,1996,12,4,3.9,27.6,25,26.3,86,2,340
12/5/1996,1996,12,5,0,30.3,25.8,28.1,82,2,160
12/6/1996,1996,12,6,0,32,26.2,29.1,74,3,40
12/7/1996,1996,12,7,0,29.2,24.8,27,75,3,20
12/8/1996,1996,12,8,0,30,23.8,26.9,71,2,360
12/9/1996,1996,12,9,0,30.5,23.8,27.2,70,3,340
12/10/1996,1996,12,10,0,29.8,24,26.9,75,2,20
12/11/1996,1996,12,11,0,29.6,24.6,27.1,72,2,20
12/12/1996,1996,12,12,0,29.5,24.6,27,72,2,270
12/13/1996,1996,12,13,0,27.5,24.8,26.2,79,2,140
12/14/1996,1996,12,14,0,30.5,25.5,28,72,2,270
12/15/1996,1996,12,15,0,29.4,24.4,26.9,74,3,360
12/16/1996,1996,12,16,0,32,26,29,66,3,360
12/17/1996,1996,12,17,5.6,28,24.8,26.4,80,3,360
12/18/1996,1996,12,18,0.5,27.8,24.5,26.2,75,2,90
12/19/1996,1996,12,19,0,30.9,24.6,27.8,66,3,90
12/20/1996,1996,12,20,0,30.1,24.6,27.4,69,3,90
12/21/1996,1996,12,21,0,29.1,24.2,26.7,71,4,90
12/22/1996,1996,12,22,0,28.6,22.8,25.7,73,2,70
12/23/1996,1996,12,23,2,27.1,23.5,25.3,75,2,270
12/24/1996,1996,12,24,0,27.5,22,24.8,74,2,360
12/25/1996,1996,12,25,0,27.6,22.4,25,69,2,90
12/26/1996,1996,12,26,0,28.8,21.6,25.2,70,3,250
12/27/1996,1996,12,27,0,30.2,22,26.1,64,3,20
12/28/1996,1996,12,28,0,27.6,21,24.3,69,4,20
12/29/1996,1996,12,29,0,27.6,20.7,24.2,69,3,320
12/30/1996,1996,12,30,0,26.9,21.6,24.3,69,3,320
12/31/1996,1996,12,31,0,26,22.5,24.3,77,3,320
1/1/1997,1997,1,1,0,28.8,22,25.4,67,2,40
1/2/1997,1997,1,2,1,28.2,21.6,24.9,72,3,20
1/3/1997,1997,1,3,0,30,22,26,67,4,160
1/4/1997,1997,1,4,0,28.7,23.4,26,75,3,250
1/5/1997,1997,1,5,5,26.8,23,24.9,87,3,250
1/6/1997,1997,1,6,0,27,22.6,24.8,78,2,140
1/7/1997,1997,1,7,0,28.4,23,25.7,79,3,270
1/8/1997,1997,1,8,0,28.4,24.1,26.3,76,2,360
1/9/1997,1997,1,9,0,28.9,23.2,26,70,2,200
1/10/1997,1997,1,10,0,27.6,23.4,25.5,75,3,300
1/11/1997,1997,1,11,0,27.6,23.4,25.5,78,3,90
1/12/1997,1997,1,12,0,30,23.4,26.7,78,3,320
1/13/1997,1997,1,13,0,27.8,23.4,25.6,78,2,250
1/14/1997,1997,1,14,0,29.3,22.2,25.8,69,3,120
1/15/1997,1997,1,15,0,28,22.5,25.3,76,3,270
1/16/1997,1997,1,16,0,28.8,22.2,25.5,75,3,300
1/17/1997,1997,1,17,0,29.4,22.2,25.8,71,3,180
1/18/1997,1997,1,18,0,29.1,23,26,74,3,320
1/19/1997,1997,1,19,0,30,22.8,26.4,70,2,20
1/20/1997,1997,1,20,0,30.6,23.8,27.2,72,1,270
1/21/1997,1997,1,21,0,28,24,26,75,2,220
1/22/1997,1997,1,22,0,29.8,24.8,27.3,70,1,90
1/23/1997,1997,1,23,0,29.6,23.4,26.5,76,1,270
1/24/1997,1997,1,24,0,30.2,24.2,27.2,75,2,340
1/25/1997,1997,1,25,0,29.7,23.8,26.8,75,2,160
1/26/1997,1997,1,26,4.4,26.7,23,24.9,79,1,140
1/27/1997,1997,1,27,0,28.8,23.2,26,73,1,340
1/28/1997,1997,1,28,0,28.4,24.2,26.3,77,1,160
1/29/1997,1997,1,29,0,28.6,24.8,26.7,77,1,140
1/30/1997,1997,1,30,0,31.2,25,28.1,69,2,270
1/31/1997,1997,1,31,0,31.7,25.8,28.8,69,2,110
2/1/1997,1997,2,1,0,31.8,26,28.9,69,3,160
2/2/1997,1997,2,2,0,32,24.6,28.3,69,2,110
