,YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,TMEAN,RH,WIND_SPEED,WIND_DIRECTION
12/16/2018,2018.0,12.0,16.0,0.0,30.7,24.5,27.6,71.0,2.0,20.0
12/17/2018,2018.0,12.0,17.0,0.0,29.4,24.6,27.0,69.0,2.0,180.0
12/18/2018,2018.0,12.0,18.0,0.0,31.0,25.0,28.0,67.0,2.0,180.0
12/19/2018,2018.0,12.0,19.0,0.0,31.3,23.4,27.35,68.0,3.0,20.0
12/20/2018,2018.0,12.0,20.0,0.0,29.4,25.0,27.2,66.0,2.0,220.0
12/21/2018,2018.0,12.0,21.0,0.3,28.8,24.5,26.65,79.0,2.0,320.0
12/22/2018,2018.0,12.0,22.0,0.4,31.5,25.0,28.25,81.0,2.0,90.0
12/23/2018,2018.0,12.0,23.0,46.0,26.1,23.3,24.7,91.0,1.0,320.0
12/24/2018,2018.0,12.0,24.0,9.7,28.0,23.8,25.9,91.0,2.0,360.0
12/25/2018,2018.0,12.0,25.0,0.0,30.7,24.8,27.75,77.0,2.0,200.0
12/26/2018,2018.0,12.0,26.0,1.9,30.1,24.5,27.3,82.0,2.0,270.0
12/27/2018,2018.0,12.0,27.0,0.0,30.0,25.8,27.9,73.0,2.0,200.0
12/28/2018,2018.0,12.0,28.0,12.5,30.2,24.0,27.1,82.0,3.0,340.0
12/29/2018,2018.0,12.0,29.0,2.9,26.0,23.2,24.6,74.0,3.0,320.0
12/30/2018,2018.0,12.0,30.0,7.1,26.4,22.2,24.3,87.0,2.0,320.0
12/31/2018,2018.0,12.0,31.0,21.0,26.8,22.6,24.7,95.0,1.0,320.0
1/1/2019,2019.0,1.0,1.0,2.2,29.5,23.0,26.25,87.0,2.0,340.0
1/2/2019,2019.0,1.0,2.0,0.0,31.5,24.3,27.9,71.0,3.0,20.0
1/3/2019,2019.0,1.0,3.0,-1.0,29.0,25.0,27.0,78.0,2.0,270.0
1/4/2019,2019.0,1.0,4.0,0.0,31.8,23.6,27.7,63.0,3.0,40.0
1/5/2019,2019.0,1.0,5.0,0.0,32.2,24.0,28.1,65.0,3.0,70.0
1/6/2019,2019.0,1.0,6.0,0.0,30.2,23.5,26.85,66.0,2.0,20.0
1/7/2019,2019.0,1.0,7.0,-1.0,30.2,23.2,26.7,64.0,2.0,360.0
1/8/2019,2019.0,1.0,8.0,0.0,32.3,23.5,27.9,61.0,3.0,20.0
1/9/2019,2019.0,1.0,9.0,0.0,31.3,24.4,27.85,62.0,3.0,20.0
1/10/2019,2019.0,1.0,10.0,-1.0,31.4,24.7,28.05,63.0,4.0,40.0
1/11/2019,2019.0,1.0,11.0,0.1,32.3,23.8,28.05,61.0,3.0,40.0
1/12/2019,2019.0,1.0,12.0,0.0,32.8,24.1,28.45,61.0,3.0,20.0
1/13/2019,2019.0,1.0,13.0,0.2,28.9,23.2,26.05,69.0,2.0,360.0
1/14/2019,2019.0,1.0,14.0,0.0,32.0,23.8,27.9,55.0,4.0,40.0
1/15/2019,2019.0,1.0,15.0,0.0,31.9,23.5,27.7,60.0,3.0,20.0
1/16/2019,2019.0,1.0,16.0,0.0,32.2,23.2,27.7,57.0,3.0,360.0
1/17/2019,2019.0,1.0,17.0,0.0,29.3,23.7,26.5,62.0,3.0,180.0
1/18/2019,2019.0,1.0,18.0,0.0,32.2,23.2,27.7,52.0,3.0,20.0
1/19/2019,2019.0,1.0,19.0,0.0,30.7,24.3,27.5,65.0,2.0,20.0
1/20/2019,2019.0,1.0,20.0,0.0,30.6,24.2,27.4,72.0,2.0,160.0
1/21/2019,2019.0,1.0,21.0,0.0,29.1,25.0,27.05,61.0,3.0,320.0
1/22/2019,2019.0,1.0,22.0,0.0,31.6,24.8,28.2,63.0,3.0,290.0
1/23/2019,2019.0,1.0,23.0,0.0,29.3,24.7,27.0,63.0,3.0,340.0
1/24/2019,2019.0,1.0,24.0,0.0,29.5,25.5,27.5,68.0,2.0,250.0
1/25/2019,2019.0,1.0,25.0,0.0,29.9,24.5,27.2,67.0,2.0,220.0
1/26/2019,2019.0,1.0,26.0,0.1,28.7,23.0,25.85,65.0,2.0,160.0
1/27/2019,2019.0,1.0,27.0,0.0,28.0,22.0,25.0,61.0,2.0,360.0
1/28/2019,2019.0,1.0,28.0,0.0,27.7,22.0,24.85,72.0,3.0,340.0
1/29/2019,2019.0,1.0,29.0,0.0,28.6,23.0,25.8,65.0,3.0,340.0
1/30/2019,2019.0,1.0,30.0,-1.0,28.4,23.0,25.7,66.0,2.0,340.0
1/31/2019,2019.0,1.0,31.0,0.0,27.9,24.0,25.95,71.0,1.0,250.0
2/1/2019,2019.0,2.0,1.0,-1.0,28.7,23.0,25.85,67.0,1.0,40.0
2/2/2019,2019.0,2.0,2.0,0.0,30.8,23.0,26.9,62.0,3.0,70.0
2/3/2019,2019.0,2.0,3.0,0.0,30.0,24.0,27.0,68.0,1.0,270.0
2/4/2019,2019.0,2.0,4.0,0.0,30.2,23.0,26.6,69.0,2.0,90.0
2/5/2019,2019.0,2.0,5.0,0.0,30.0,22.6,26.3,66.0,2.0,270.0
2/6/2019,2019.0,2.0,6.0,0.0,31.5,22.5,27.0,60.0,2.0,160.0
2/7/2019,2019.0,2.0,7.0,0.0,30.5,23.0,26.75,61.0,2.0,270.0
2/8/2019,2019.0,2.0,8.0,0.0,30.5,23.0,26.75,61.0,2.0,270.0
2/9/2019,2019.0,2.0,9.0,0.0,31.5,23.8,27.65,62.0,2.0,20.0
2/10/2019,2019.0,2.0,10.0,-1.0,31.8,24.4,28.1,66.0,2.0,70.0
2/11/2019,2019.0,2.0,11.0,0.0,32.4,24.5,28.45,53.0,3.0,40.0
2/12/2019,2019.0,2.0,12.0,0.0,31.4,24.0,27.7,58.0,2.0,70.0
2/13/2019,2019.0,2.0,13.0,4.5,28.4,22.0,25.2,82.0,2.0,320.0
2/14/2019,2019.0,2.0,14.0,0.0,31.4,22.9,27.15,82.0,1.0,110.0
2/15/2019,2019.0,2.0,15.0,0.0,31.5,24.0,27.75,60.0,2.0,40.0
2/16/2019,2019.0,2.0,16.0,0.0,30.3,23.5,26.9,58.0,2.0,270.0
2/17/2019,2019.0,2.0,17.0,0.0,32.1,24.8,28.45,56.0,2.0,110.0
2/18/2019,2019.0,2.0,18.0,0.0,31.5,24.0,27.75,51.0,3.0,140.0
2/19/2019,2019.0,2.0,19.0,0.0,32.3,23.9,28.1,56.0,3.0,160.0
2/20/2019,2019.0,2.0,20.0,0.0,31.4,23.4,27.4,50.0,2.0,70.0
2/21/2019,2019.0,2.0,21.0,0.0,32.0,24.0,28.0,51.0,2.0,90.0
2/22/2019,2019.0,2.0,22.0,0.0,29.7,23.7,26.7,64.0,2.0,360.0
2/23/2019,2019.0,2.0,23.0,0.0,32.2,22.9,27.55,65.0,2.0,290.0
2/24/2019,2019.0,2.0,24.0,0.0,30.6,23.7,27.15,61.0,2.0,250.0
2/25/2019,2019.0,2.0,25.0,0.0,30.8,24.0,27.4,63.0,2.0,160.0
2/26/2019,2019.0,2.0,26.0,0.0,30.7,23.4,27.05,60.0,2.0,160.0
2/27/2019,2019.0,2.0,27.0,0.0,31.5,24.4,27.95,57.0,2.0,140.0
2/28/2019,2019.0,2.0,28.0,0.0,29.0,23.5,26.25,64.0,2.0,140.0
3/1/2019,2019.0,3.0,1.0,0.0,31.0,23.8,27.4,58.0,2.0,140.0
3/2/2019,2019.0,3.0,2.0,0.0,31.7,22.9,27.3,54.0,2.0,250.0
3/3/2019,2019.0,3.0,3.0,0.0,31.8,24.6,28.2,64.0,1.0,290.0
3/4/2019,2019.0,3.0,4.0,0.0,32.5,26.0,29.25,66.0,2.0,90.0
3/5/2019,2019.0,3.0,5.0,0.0,31.8,24.6,28.2,59.0,2.0,90.0
3/6/2019,2019.0,3.0,6.0,0.0,32.7,25.5,29.1,61.0,2.0,160.0
3/7/2019,2019.0,3.0,7.0,0.0,32.2,25.5,28.85,61.0,3.0,180.0
3/8/2019,2019.0,3.0,8.0,0.0,32.3,25.0,28.65,66.0,2.0,160.0
3/9/2019,2019.0,3.0,9.0,0.0,32.2,24.2,28.2,57.0,2.0,140.0
3/10/2019,2019.0,3.0,10.0,0.0,32.4,24.7,28.55,60.0,1.0,270.0
3/11/2019,2019.0,3.0,11.0,0.0,31.5,25.2,28.35,69.0,2.0,220.0
3/12/2019,2019.0,3.0,12.0,0.0,32.2,25.8,29.0,72.0,2.0,220.0
3/13/2019,2019.0,3.0,13.0,0.0,32.3,25.0,28.65,56.0,2.0,320.0
3/14/2019,2019.0,3.0,14.0,0.0,33.0,26.0,29.5,57.0,2.0,290.0
3/15/2019,2019.0,3.0,15.0,3.0,32.0,22.9,27.45,66.0,2.0,270.0
3/16/2019,2019.0,3.0,16.0,0.0,32.8,24.5,28.65,67.0,1.0,70.0
3/17/2019,2019.0,3.0,17.0,0.1,31.2,25.0,28.1,60.0,2.0,90.0
3/18/2019,2019.0,3.0,18.0,0.0,32.5,25.0,28.75,57.0,2.0,90.0
3/19/2019,2019.0,3.0,19.0,0.0,33.0,25.0,29.0,59.0,2.0,40.0
3/20/2019,2019.0,3.0,20.0,0.0,34.2,25.0,29.6,53.0,2.0,160.0
3/21/2019,2019.0,3.0,21.0,0.0,33.7,25.4,29.55,55.0,3.0,140.0
3/22/2019,2019.0,3.0,22.0,0.0,32.6,25.4,29.0,57.0,2.0,270.0
3/23/2019,2019.0,3.0,23.0,0.0,33.2,26.0,29.6,56.0,2.0,160.0
3/24/2019,2019.0,3.0,24.0,0.0,34.0,25.0,29.5,44.0,2.0,140.0
3/25/2019,2019.0,3.0,25.0,0.0,33.2,25.0,29.1,56.0,2.0,320.0
3/26/2019,2019.0,3.0,26.0,0.0,31.3,26.5,28.9,52.0,2.0,250.0
3/27/2019,2019.0,3.0,27.0,0.0,31.9,26.0,28.95,58.0,1.0,90.0
3/28/2019,2019.0,3.0,28.0,0.0,33.4,26.0,29.7,63.0,2.0,180.0
3/29/2019,2019.0,3.0,29.0,0.0,33.7,25.7,29.7,64.0,3.0,180.0
3/30/2019,2019.0,3.0,30.0,0.0,32.8,25.2,29.0,60.0,3.0,160.0
3/31/2019,2019.0,3.0,31.0,0.0,33.7,26.2,29.95,55.0,2.0,160.0
4/1/2019,2019.0,4.0,1.0,0.0,33.0,25.0,29.0,58.0,2.0,90.0
4/2/2019,2019.0,4.0,2.0,0.0,33.3,26.4,29.85,56.0,3.0,160.0
4/3/2019,2019.0,4.0,3.0,0.0,32.6,25.8,29.2,55.0,2.0,160.0
4/4/2019,2019.0,4.0,4.0,0.0,33.5,26.5,30.0,59.0,2.0,110.0
4/5/2019,2019.0,4.0,5.0,0.0,34.8,26.3,30.55,60.0,2.0,180.0
4/6/2019,2019.0,4.0,6.0,0.0,35.0,26.6,30.8,63.0,2.0,290.0
4/7/2019,2019.0,4.0,7.0,0.0,34.4,27.3,30.85,63.0,2.0,270.0
4/8/2019,2019.0,4.0,8.0,0.0,34.7,27.5,31.1,52.0,2.0,250.0
4/9/2019,2019.0,4.0,9.0,0.4,34.2,25.0,29.6,68.0,1.0,90.0
4/10/2019,2019.0,4.0,10.0,0.0,36.0,27.0,31.5,68.0,2.0,180.0
4/11/2019,2019.0,4.0,11.0,0.0,33.8,27.0,30.4,66.0,3.0,140.0
4/12/2019,2019.0,4.0,12.0,0.0,33.7,27.4,30.55,69.0,2.0,320.0
4/13/2019,2019.0,4.0,13.0,0.0,36.8,26.5,31.65,64.0,3.0,160.0
4/14/2019,2019.0,4.0,14.0,0.0,35.5,27.4,31.45,58.0,2.0,160.0
4/15/2019,2019.0,4.0,15.0,0.0,32.0,27.0,29.5,69.0,2.0,160.0
4/16/2019,2019.0,4.0,16.0,0.0,34.1,27.0,30.55,61.0,1.0,270.0
4/17/2019,2019.0,4.0,17.0,0.0,34.2,28.0,31.1,70.0,2.0,220.0
4/18/2019,2019.0,4.0,18.0,1.0,35.4,27.2,31.3,69.0,2.0,160.0
4/19/2019,2019.0,4.0,19.0,0.0,36.2,27.0,31.6,55.0,3.0,160.0
4/20/2019,2019.0,4.0,20.0,0.0,35.0,26.5,30.75,55.0,2.0,140.0
4/21/2019,2019.0,4.0,21.0,0.0,36.7,27.9,32.3,56.0,1.0,250.0
4/22/2019,2019.0,4.0,22.0,0.0,34.8,27.0,30.9,57.0,2.0,140.0
4/23/2019,2019.0,4.0,23.0,0.0,35.7,26.6,31.15,54.0,3.0,160.0
4/24/2019,2019.0,4.0,24.0,0.0,35.1,27.2,31.15,54.0,3.0,140.0
4/25/2019,2019.0,4.0,25.0,0.0,35.9,27.0,31.45,52.0,3.0,140.0
4/26/2019,2019.0,4.0,26.0,0.0,34.6,26.7,30.65,55.0,2.0,90.0
4/27/2019,2019.0,4.0,27.0,0.0,35.4,26.0,30.7,53.0,2.0,160.0
4/28/2019,2019.0,4.0,28.0,-1.0,34.1,27.2,30.65,60.0,2.0,270.0
4/29/2019,2019.0,4.0,29.0,0.0,34.0,27.0,30.5,62.0,2.0,140.0
4/30/2019,2019.0,4.0,30.0,0.0,35.4,27.5,31.45,59.0,3.0,160.0
5/1/2019,2019.0,5.0,1.0,0.0,34.0,28.0,31.0,70.0,2.0,290.0
5/2/2019,2019.0,5.0,2.0,0.0,33.5,26.9,30.2,72.0,2.0,250.0
5/3/2019,2019.0,5.0,3.0,0.0,33.5,27.5,30.5,68.0,2.0,270.0
5/4/2019,2019.0,5.0,4.0,0.0,33.3,27.4,30.35,67.0,2.0,250.0
5/5/2019,2019.0,5.0,5.0,0.0,32.8,27.5,30.15,70.0,3.0,250.0
5/6/2019,2019.0,5.0,6.0,0.8,30.6,27.0,28.8,83.0,3.0,220.0
5/7/2019,2019.0,5.0,7.0,0.4,31.9,26.4,29.15,83.0,3.0,250.0
5/8/2019,2019.0,5.0,8.0,41.5,32.7,24.9,28.8,87.0,1.0,220.0
5/9/2019,2019.0,5.0,9.0,2.7,32.5,25.2,28.85,77.0,3.0,270.0
5/10/2019,2019.0,5.0,10.0,0.0,32.3,26.5,29.4,77.0,2.0,220.0
5/11/2019,2019.0,5.0,11.0,0.0,31.8,27.0,29.4,76.0,2.0,270.0
5/12/2019,2019.0,5.0,12.0,0.0,33.1,27.0,30.05,82.0,2.0,180.0
5/13/2019,2019.0,5.0,13.0,0.0,34.3,27.8,31.05,74.0,2.0,220.0
5/14/2019,2019.0,5.0,14.0,0.0,35.9,28.0,31.95,70.0,2.0,220.0
5/15/2019,2019.0,5.0,15.0,7.5,34.9,26.3,30.6,75.0,2.0,250.0
5/16/2019,2019.0,5.0,16.0,0.3,35.5,27.5,31.5,66.0,3.0,220.0
5/17/2019,2019.0,5.0,17.0,0.0,33.1,27.8,30.45,71.0,2.0,180.0
5/18/2019,2019.0,5.0,18.0,0.0,33.6,28.4,31.0,76.0,2.0,220.0
5/19/2019,2019.0,5.0,19.0,3.2,33.1,26.7,29.9,77.0,2.0,250.0
5/20/2019,2019.0,5.0,20.0,-1.0,33.8,27.7,30.75,74.0,3.0,250.0
5/21/2019,2019.0,5.0,21.0,12.5,33.3,25.0,29.15,74.0,3.0,250.0
5/22/2019,2019.0,5.0,22.0,7.0,33.0,26.0,29.5,80.0,2.0,250.0
5/23/2019,2019.0,5.0,23.0,0.0,33.7,27.4,30.55,74.0,1.0,220.0
5/24/2019,2019.0,5.0,24.0,16.2,33.0,26.8,29.9,75.0,1.0,220.0
5/25/2019,2019.0,5.0,25.0,25.5,33.2,25.5,29.35,78.0,1.0,160.0
5/26/2019,2019.0,5.0,26.0,32.5,34.4,24.5,29.45,79.0,1.0,160.0
5/27/2019,2019.0,5.0,27.0,0.2,34.7,25.5,30.1,78.0,2.0,200.0
5/28/2019,2019.0,5.0,28.0,0.0,35.1,26.5,30.8,69.0,2.0,270.0
5/29/2019,2019.0,5.0,29.0,-1.0,34.0,26.4,30.2,71.0,1.0,360.0
5/30/2019,2019.0,5.0,30.0,0.0,33.5,27.0,30.25,68.0,2.0,290.0
5/31/2019,2019.0,5.0,31.0,0.0,34.4,28.2,31.3,63.0,1.0,250.0
6/1/2019,2019.0,6.0,1.0,0.0,34.7,27.8,31.25,63.0,1.0,290.0
6/2/2019,2019.0,6.0,2.0,0.0,36.6,28.0,32.3,64.0,1.0,250.0
6/3/2019,2019.0,6.0,3.0,11.5,35.5,27.5,31.5,67.0,2.0,270.0
6/4/2019,2019.0,6.0,4.0,0.0,36.3,28.0,32.15,67.0,2.0,20.0
6/5/2019,2019.0,6.0,5.0,0.0,33.5,27.7,30.6,68.0,1.0,270.0
6/6/2019,2019.0,6.0,6.0,0.0,35.5,28.3,31.9,61.0,2.0,320.0
6/7/2019,2019.0,6.0,7.0,0.0,36.3,28.1,32.2,57.0,2.0,90.0
6/8/2019,2019.0,6.0,8.0,0.0,36.8,27.3,32.05,60.0,2.0,160.0
6/9/2019,2019.0,6.0,9.0,3.0,34.2,26.8,30.5,71.0,2.0,270.0
6/10/2019,2019.0,6.0,10.0,16.2,33.2,27.5,30.35,80.0,2.0,220.0
6/11/2019,2019.0,6.0,11.0,0.0,34.8,26.0,30.4,73.0,3.0,220.0
6/12/2019,2019.0,6.0,12.0,0.0,33.0,27.4,30.2,74.0,2.0,220.0
6/13/2019,2019.0,6.0,13.0,12.8,32.5,25.8,29.15,79.0,3.0,340.0
6/14/2019,2019.0,6.0,14.0,13.9,32.3,25.8,29.05,80.0,3.0,220.0
6/15/2019,2019.0,6.0,15.0,1.0,33.2,25.5,29.35,78.0,2.0,250.0
6/16/2019,2019.0,6.0,16.0,0.5,33.4,27.2,30.3,71.0,3.0,250.0
6/17/2019,2019.0,6.0,17.0,15.0,35.4,26.5,30.95,68.0,3.0,160.0
6/18/2019,2019.0,6.0,18.0,0.0,37.0,27.8,32.4,59.0,2.0,140.0
6/19/2019,2019.0,6.0,19.0,0.2,33.2,27.8,30.5,71.0,2.0,270.0
6/20/2019,2019.0,6.0,20.0,2.9,34.3,27.0,30.65,73.0,3.0,220.0
6/21/2019,2019.0,6.0,21.0,0.0,34.8,28.7,31.75,72.0,3.0,220.0
6/22/2019,2019.0,6.0,22.0,0.0,33.6,27.5,30.55,75.0,2.0,220.0
6/23/2019,2019.0,6.0,23.0,62.6,34.3,23.0,28.65,75.0,4.0,220.0
6/24/2019,2019.0,6.0,24.0,35.5,31.5,25.0,28.25,81.0,3.0,220.0
6/25/2019,2019.0,6.0,25.0,-1.0,33.3,26.0,29.65,77.0,3.0,220.0
6/26/2019,2019.0,6.0,26.0,2.0,31.6,26.0,28.8,81.0,3.0,220.0
6/27/2019,2019.0,6.0,27.0,11.1,31.4,25.8,28.6,82.0,4.0,220.0
6/28/2019,2019.0,6.0,28.0,28.8,32.6,24.5,28.55,87.0,3.0,250.0
6/29/2019,2019.0,6.0,29.0,34.0,31.9,24.4,28.15,84.0,4.0,200.0
6/30/2019,2019.0,6.0,30.0,28.8,31.1,25.0,28.05,77.0,4.0,220.0
7/1/2019,2019.0,7.0,1.0,32.3,28.0,25.0,26.5,86.0,3.0,220.0
7/2/2019,2019.0,7.0,2.0,0.0,31.5,26.2,28.85,74.0,3.0,220.0
7/3/2019,2019.0,7.0,3.0,0.0,33.8,26.5,30.15,69.0,3.0,250.0
7/4/2019,2019.0,7.0,4.0,0.0,33.7,27.2,30.45,66.0,3.0,220.0
7/5/2019,2019.0,7.0,5.0,0.0,32.2,25.9,29.05,72.0,3.0,220.0
7/6/2019,2019.0,7.0,6.0,0.0,33.2,27.0,30.1,75.0,3.0,250.0
7/7/2019,2019.0,7.0,7.0,-1.0,32.9,27.0,29.95,75.0,3.0,220.0
7/8/2019,2019.0,7.0,8.0,2.4,32.3,27.3,29.8,72.0,4.0,220.0
7/9/2019,2019.0,7.0,9.0,0.0,32.4,27.5,29.95,75.0,3.0,220.0
7/10/2019,2019.0,7.0,10.0,9.8,32.8,25.3,29.05,75.0,4.0,180.0
7/11/2019,2019.0,7.0,11.0,-1.0,34.5,27.5,31.0,69.0,3.0,220.0
7/12/2019,2019.0,7.0,12.0,0.0,34.2,26.0,30.1,70.0,3.0,290.0
7/13/2019,2019.0,7.0,13.0,41.6,33.0,23.3,28.15,69.0,2.0,270.0
7/14/2019,2019.0,7.0,14.0,8.1,32.9,25.5,29.2,85.0,3.0,220.0
7/15/2019,2019.0,7.0,15.0,10.1,29.9,25.0,27.45,84.0,2.0,220.0
7/16/2019,2019.0,7.0,16.0,15.5,30.0,24.9,27.45,76.0,4.0,250.0
7/17/2019,2019.0,7.0,17.0,21.8,28.9,25.3,27.1,85.0,5.0,220.0
7/18/2019,2019.0,7.0,18.0,17.7,30.5,25.5,28.0,85.0,5.0,220.0
7/19/2019,2019.0,7.0,19.0,2.4,32.3,25.9,29.1,79.0,4.0,220.0
7/20/2019,2019.0,7.0,20.0,0.0,32.8,26.5,29.65,75.0,2.0,250.0
7/21/2019,2019.0,7.0,21.0,0.1,31.7,25.6,28.65,79.0,2.0,270.0
7/22/2019,2019.0,7.0,22.0,0.5,31.3,26.5,28.9,78.0,2.0,250.0
7/23/2019,2019.0,7.0,23.0,0.3,31.7,26.0,28.85,80.0,2.0,290.0
7/24/2019,2019.0,7.0,24.0,3.2,32.9,25.8,29.35,76.0,3.0,220.0
7/25/2019,2019.0,7.0,25.0,-1.0,31.5,25.5,28.5,75.0,4.0,220.0
7/26/2019,2019.0,7.0,26.0,0.0,30.8,26.3,28.55,75.0,3.0,270.0
7/27/2019,2019.0,7.0,27.0,4.5,30.5,25.0,27.75,82.0,3.0,220.0
7/28/2019,2019.0,7.0,28.0,80.7,28.7,24.7,26.7,86.0,3.0,220.0
7/29/2019,2019.0,7.0,29.0,4.7,31.8,24.8,28.3,74.0,3.0,220.0
7/30/2019,2019.0,7.0,30.0,9.0,30.1,24.1,27.1,79.0,3.0,250.0
7/31/2019,2019.0,7.0,31.0,7.3,32.2,25.2,28.7,79.0,2.0,220.0
8/1/2019,2019.0,8.0,1.0,133.7,31.9,24.2,28.05,82.0,4.0,220.0
8/2/2019,2019.0,8.0,2.0,122.6,28.6,24.0,26.3,94.0,2.0,270.0
8/3/2019,2019.0,8.0,3.0,36.5,27.1,24.3,25.7,94.0,4.0,220.0
8/4/2019,2019.0,8.0,4.0,10.2,30.2,25.0,27.6,85.0,5.0,200.0
8/5/2019,2019.0,8.0,5.0,22.4,30.5,25.2,27.85,89.0,4.0,270.0
8/6/2019,2019.0,8.0,6.0,8.5,31.5,25.1,28.3,84.0,5.0,200.0
8/7/2019,2019.0,8.0,7.0,8.0,29.2,25.0,27.1,89.0,5.0,200.0
8/8/2019,2019.0,8.0,8.0,33.8,29.2,25.2,27.2,84.0,7.0,220.0
8/9/2019,2019.0,8.0,9.0,41.5,28.4,25.0,26.7,89.0,6.0,200.0
8/10/2019,2019.0,8.0,10.0,2.0,32.0,25.5,28.75,81.0,5.0,200.0
8/11/2019,2019.0,8.0,11.0,-1.0,30.4,27.3,28.85,81.0,5.0,220.0
8/12/2019,2019.0,8.0,12.0,0.2,30.9,26.0,28.45,84.0,6.0,220.0
8/13/2019,2019.0,8.0,13.0,0.0,30.5,27.0,28.75,83.0,7.0,220.0
8/14/2019,2019.0,8.0,14.0,0.0,31.5,26.5,29.0,82.0,5.0,220.0
8/15/2019,2019.0,8.0,15.0,0.0,30.0,27.0,28.5,83.0,5.0,200.0
8/16/2019,2019.0,8.0,16.0,0.0,31.8,27.0,29.4,80.0,5.0,220.0
8/17/2019,2019.0,8.0,17.0,0.0,31.7,27.0,29.35,81.0,4.0,220.0
8/18/2019,2019.0,8.0,18.0,0.0,32.2,27.2,29.7,75.0,4.0,220.0
8/19/2019,2019.0,8.0,19.0,-1.0,32.2,27.0,29.6,78.0,4.0,200.0
8/20/2019,2019.0,8.0,20.0,0.1,31.9,26.1,29.0,74.0,4.0,220.0
8/21/2019,2019.0,8.0,21.0,28.2,30.5,24.5,27.5,80.0,4.0,220.0
8/22/2019,2019.0,8.0,22.0,3.2,30.3,26.3,28.3,78.0,5.0,220.0
8/23/2019,2019.0,8.0,23.0,4.5,29.6,24.9,27.25,85.0,6.0,220.0
8/24/2019,2019.0,8.0,24.0,63.9,29.2,24.2,26.7,86.0,2.0,200.0
8/25/2019,2019.0,8.0,25.0,15.8,29.8,25.0,27.4,89.0,1.0,180.0
8/26/2019,2019.0,8.0,26.0,20.5,31.2,24.0,27.6,87.0,2.0,200.0
8/27/2019,2019.0,8.0,27.0,0.2,28.8,24.9,26.85,85.0,2.0,320.0
8/28/2019,2019.0,8.0,28.0,0.0,31.5,25.8,28.65,78.0,3.0,180.0
8/29/2019,2019.0,8.0,29.0,19.3,30.0,25.0,27.5,80.0,4.0,220.0
8/30/2019,2019.0,8.0,30.0,0.5,30.3,25.9,28.1,82.0,3.0,200.0
8/31/2019,2019.0,8.0,31.0,8.5,30.4,24.0,27.2,83.0,3.0,220.0
9/1/2019,2019.0,9.0,1.0,5.6,31.6,25.2,28.4,79.0,2.0,220.0
9/2/2019,2019.0,9.0,2.0,3.4,29.8,25.5,27.65,86.0,5.0,220.0
9/3/2019,2019.0,9.0,3.0,4.0,30.7,24.8,27.75,86.0,4.0,200.0
9/4/2019,2019.0,9.0,4.0,0.0,32.4,27.5,29.95,73.0,4.0,220.0
9/5/2019,2019.0,9.0,5.0,-1.0,31.3,27.4,29.35,75.0,5.0,200.0
9/6/2019,2019.0,9.0,6.0,-1.0,31.5,26.0,28.75,76.0,5.0,200.0
9/7/2019,2019.0,9.0,7.0,-1.0,32.0,27.0,29.5,79.0,5.0,220.0
9/8/2019,2019.0,9.0,8.0,13.0,32.4,24.6,28.5,81.0,5.0,220.0
9/9/2019,2019.0,9.0,9.0,29.1,30.1,23.7,26.9,88.0,4.0,320.0
9/10/2019,2019.0,9.0,10.0,-1.0,28.5,25.0,26.75,81.0,2.0,320.0
9/11/2019,2019.0,9.0,11.0,15.6,30.5,23.5,27.0,84.0,3.0,220.0
9/12/2019,2019.0,9.0,12.0,8.2,27.5,25.0,26.25,86.0,1.0,270.0
9/13/2019,2019.0,9.0,13.0,1.5,31.3,26.0,28.65,78.0,3.0,220.0
9/14/2019,2019.0,9.0,14.0,16.7,31.1,24.5,27.8,88.0,3.0,180.0
9/15/2019,2019.0,9.0,15.0,65.2,29.9,24.0,26.95,93.0,5.0,180.0
9/16/2019,2019.0,9.0,16.0,41.2,27.8,24.0,25.9,95.0,4.0,200.0
9/17/2019,2019.0,9.0,17.0,9.2,29.4,24.9,27.15,86.0,4.0,180.0
9/18/2019,2019.0,9.0,18.0,13.9,29.1,24.5,26.8,84.0,5.0,220.0
9/19/2019,2019.0,9.0,19.0,17.8,29.4,25.0,27.2,91.0,3.0,200.0
9/20/2019,2019.0,9.0,20.0,33.6,30.5,24.1,27.3,88.0,5.0,200.0
9/21/2019,2019.0,9.0,21.0,0.0,30.4,24.2,27.3,79.0,4.0,200.0
9/22/2019,2019.0,9.0,22.0,0.0,31.4,25.4,28.4,77.0,3.0,220.0
9/23/2019,2019.0,9.0,23.0,0.0,33.0,26.2,29.6,73.0,3.0,250.0
9/24/2019,2019.0,9.0,24.0,2.1,32.0,25.5,28.75,72.0,1.0,180.0
9/25/2019,2019.0,9.0,25.0,0.0,33.0,26.2,29.6,69.0,2.0,250.0
9/26/2019,2019.0,9.0,26.0,12.5,32.7,25.7,29.2,75.0,3.0,250.0
9/27/2019,2019.0,9.0,27.0,0.0,32.8,26.5,29.65,73.0,2.0,250.0
9/28/2019,2019.0,9.0,28.0,-1.0,33.5,27.0,30.25,73.0,3.0,220.0
9/29/2019,2019.0,9.0,29.0,0.0,32.2,26.5,29.35,81.0,5.0,200.0
9/30/2019,2019.0,9.0,30.0,-1.0,30.6,26.7,28.65,83.0,4.0,200.0
